,Unnamed: 0,Date,X_outlier,y_outlier
727,727,2019-01-31,67.3,0.0
728,728,2019-01-31,79.3,0.0
729,729,2019-01-31,69.2,0.0
730,730,2019-01-31,60.3,0.0
731,731,2019-01-31,49.3,0.0
732,732,2019-01-31,46.7,0.0
733,733,2019-01-31,42.1,0.0
734,734,2019-01-31,38.5,0.0
735,735,2019-01-31,40.2,0.0
736,736,2019-01-31,34.7,0.0
737,737,2019-01-31,30.3,0.0
738,738,2019-01-31,27.7,0.0
739,739,2019-01-31,24.5,0.0
740,740,2019-01-31,28.5,0.0
741,741,2019-01-31,37.2,0.0
742,742,2019-01-31,35.1,0.0
743,743,2019-01-31,33.4,0.0
744,744,2019-02-01,38.5,0.0
745,745,2019-02-01,40.6,0.0
746,746,2019-02-01,35.8,0.0
747,747,2019-02-01,33.2,0.0
748,748,2019-02-01,30.3,0.0
749,749,2019-02-01,28.7,0.0
750,750,2019-02-01,29.4,0.0
751,751,2019-02-01,32.6,0.0
752,752,2019-02-01,39.1,0.0
753,753,2019-02-01,35.8,0.0
754,754,2019-02-01,42.9,0.0
755,755,2019-02-01,49.5,0.0
756,756,2019-02-01,52.5,0.0
757,757,2019-02-01,47.5,0.0
758,758,2019-02-01,48.7,0.0
759,759,2019-02-01,47.6,0.0
760,760,2019-02-01,45.4,0.0
761,761,2019-02-01,39.9,0.0
762,762,2019-02-01,39.7,0.0
763,763,2019-02-01,45.42669969717689,0.0
764,764,2019-02-01,38.92514692705893,0.0
765,765,2019-02-01,38.59188700733033,0.0
766,766,2019-02-01,38.661416391283176,0.0
767,767,2019-02-01,31.934251019390985,0.0
768,768,2019-02-02,25.708105351692108,0.0
769,769,2019-02-02,22.22923144787625,0.0
770,770,2019-02-02,26.819754397939448,0.0
771,771,2019-02-02,31.416553139599515,0.0
772,772,2019-02-02,33.14454497613327,0.0
773,773,2019-02-02,47.05529273932585,0.0
774,774,2019-02-02,59.82373137877054,0.0
775,775,2019-02-02,63.878626202491425,0.0
776,776,2019-02-02,76.63792684431401,0.0
777,777,2019-02-02,68.2622866256257,0.0
778,778,2019-02-02,79.26087990677487,0.0
779,779,2019-02-02,63.5751693859299,0.0
780,780,2019-02-02,51.65781226200527,0.0
781,781,2019-02-02,54.582671619146396,0.0
782,782,2019-02-02,53.99401870514072,0.0
783,783,2019-02-02,54.747504088109714,0.0
784,784,2019-02-02,50.065229735924,0.0
785,785,2019-02-02,42.01659409651924,0.0
786,786,2019-02-02,37.64290459860009,0.0
787,787,2019-02-02,37.20078610665072,0.0
788,788,2019-02-02,38.33427186085429,0.0
789,789,2019-02-02,36.39634795905312,0.0
790,790,2019-02-02,47.56998567069519,0.0
791,791,2019-02-02,36.75063971535639,0.0
792,792,2019-02-03,36.170302295684756,0.0
793,793,2019-02-03,35.41921019439026,0.0
794,794,2019-02-03,27.079005309233484,0.0
795,795,2019-02-03,34.27345358361502,0.0
796,796,2019-02-03,28.49513199491309,0.0
797,797,2019-02-03,21.920290089192747,0.0
798,798,2019-02-03,24.069180258247595,0.0
799,799,2019-02-03,31.605474985993578,0.0
800,800,2019-02-03,30.69395051857585,0.0
801,801,2019-02-03,36.11961849942592,0.0
802,802,2019-02-03,29.172898084718557,0.0
803,803,2019-02-03,27.86034904154086,0.0
804,804,2019-02-03,30.928124434288375,0.0
805,805,2019-02-03,31.237162026203407,0.0
806,806,2019-02-03,18.682215732876045,0.0
807,807,2019-02-03,23.017454239113913,0.0
808,808,2019-02-03,25.474405198685,0.0
809,809,2019-02-03,29.844969717907176,0.0
810,810,2019-02-03,23.02641429764689,0.0
811,811,2019-02-03,24.863709749728503,0.0
812,812,2019-02-03,27.916481067534328,0.0
813,813,2019-02-03,20.886591383125307,0.0
814,814,2019-02-03,22.0873506125694,0.0
815,815,2019-02-03,38.71543135844831,0.0
816,816,2019-02-04,34.17426557280242,0.0
817,817,2019-02-04,30.699334763260122,0.0
818,818,2019-02-04,25.59890016021575,0.0
819,819,2019-02-04,25.75261051702557,0.0
820,820,2019-02-04,33.70810577169825,0.0
821,821,2019-02-04,34.96710006741129,0.0
822,822,2019-02-04,39.6093831173526,0.0
823,823,2019-02-04,53.522139886254024,0.0
824,824,2019-02-04,64.79838621191782,0.0
825,825,2019-02-04,73.55674713263895,0.0
826,826,2019-02-04,81.5140851402148,0.0
827,827,2019-02-04,60.83964657848266,0.0
828,828,2019-02-04,65.93239880475535,0.0
829,829,2019-02-04,61.77844072410984,0.0
830,830,2019-02-04,53.11941988642455,0.0
831,831,2019-02-04,43.70640118372953,0.0
832,832,2019-02-04,37.71171418926835,0.0
833,833,2019-02-04,32.20976719253429,0.0
834,834,2019-02-04,41.835333931732094,0.0
835,835,2019-02-04,36.917226189205216,0.0
836,836,2019-02-04,37.55610454465085,0.0
837,837,2019-02-04,40.91517348451612,0.0
838,838,2019-02-04,27.060877598060607,0.0
839,839,2019-02-04,37.40295678455063,0.0
840,840,2019-02-05,32.85843156249877,0.0
841,841,2019-02-05,57.90096068653802,0.0
842,842,2019-02-05,43.51631782911167,0.0
843,843,2019-02-05,32.679293723323326,0.0
844,844,2019-02-05,37.858537781658356,0.0
845,845,2019-02-05,37.19791887445754,0.0
846,846,2019-02-05,31.84082453337671,0.0
847,847,2019-02-05,53.19535147629673,0.0
848,848,2019-02-05,57.78836517443351,0.0
849,849,2019-02-05,73.14214835117788,0.0
850,850,2019-02-05,60.374114526582744,0.0
851,851,2019-02-05,64.94619107429048,0.0
852,852,2019-02-05,56.136661032676756,0.0
853,853,2019-02-05,69.83905232870616,0.0
854,854,2019-02-05,58.21499808009144,0.0
855,855,2019-02-05,53.553380825968,0.0
856,856,2019-02-05,66.2291147835939,0.0
857,857,2019-02-05,47.09472905599566,0.0
858,858,2019-02-05,50.313677155659434,0.0
859,859,2019-02-05,44.131994688985074,0.0
860,860,2019-02-05,42.43811947901248,0.0
861,861,2019-02-05,43.799583384586974,0.0
862,862,2019-02-05,45.61729182185525,0.0
863,863,2019-02-05,44.931387772725216,0.0
864,864,2019-02-06,43.13715610703881,0.0
865,865,2019-02-06,36.82746520746253,0.0
866,866,2019-02-06,21.935800747817936,0.0
867,867,2019-02-06,24.39461860294559,0.0
868,868,2019-02-06,33.51654662831405,0.0
869,869,2019-02-06,29.025291502336348,0.0
870,870,2019-02-06,55.99404664851064,0.0
871,871,2019-02-06,69.66248487163054,0.0
872,872,2019-02-06,85.82858781546696,0.0
873,873,2019-02-06,75.54690044111564,0.0
874,874,2019-02-06,56.11897100550875,0.0
875,875,2019-02-06,34.08000848696416,0.0
876,876,2019-02-06,30.49708958626857,0.0
877,877,2019-02-06,26.23484206443717,0.0
878,878,2019-02-06,26.24269557802945,0.0
879,879,2019-02-06,23.58961364587865,0.0
880,880,2019-02-06,23.61478366480359,0.0
881,881,2019-02-06,23.24564584902843,0.0
882,882,2019-02-06,30.575343962091175,0.0
883,883,2019-02-06,73.0,0.0
884,884,2019-02-06,59.2,0.0
885,885,2019-02-06,48.2,0.0
886,886,2019-02-06,37.2,0.0
887,887,2019-02-06,45.8,0.0
888,888,2019-02-07,61.8,0.0
889,889,2019-02-07,53.1,0.0
890,890,2019-02-07,44.1,0.0
891,891,2019-02-07,37.1,0.0
892,892,2019-02-07,37.0,0.0
893,893,2019-02-07,40.9,0.0
894,894,2019-02-07,57.8,0.0
895,895,2019-02-07,78.6,0.0
896,896,2019-02-07,72.1,0.0
897,897,2019-02-07,68.1,0.0
898,898,2019-02-07,72.9,0.0
899,899,2019-02-07,46.5,0.0
900,900,2019-02-07,46.0,0.0
901,901,2019-02-07,46.0,0.0
902,902,2019-02-07,31.95459260486025,0.0
903,903,2019-02-07,53.0,0.0
904,904,2019-02-07,52.0,0.0
905,905,2019-02-07,60.8,0.0
906,906,2019-02-07,39.4,0.0
907,907,2019-02-07,35.1,0.0
908,908,2019-02-07,45.8,0.0
909,909,2019-02-07,44.0,0.0
910,910,2019-02-07,52.8,0.0
911,911,2019-02-07,60.9,0.0
912,912,2019-02-08,55.1,0.0
913,913,2019-02-08,57.9,0.0
914,914,2019-02-08,43.3,0.0
915,915,2019-02-08,29.2,0.0
916,916,2019-02-08,36.9,0.0
917,917,2019-02-08,38.0,0.0
918,918,2019-02-08,44.9,0.0
919,919,2019-02-08,55.8,0.0
920,920,2019-02-08,62.9,0.0
921,921,2019-02-08,57.1,0.0
922,922,2019-02-08,39.3,0.0
923,923,2019-02-08,57.7,0.0
924,924,2019-02-08,53.1,0.0
925,925,2019-02-08,44.2,0.0
926,926,2019-02-08,47.9,0.0
927,927,2019-02-08,51.9,0.0
928,928,2019-02-08,47.1,0.0
929,929,2019-02-08,38.2,0.0
930,930,2019-02-08,98.57814704983372,1.0
931,931,2019-02-08,28.2,0.0
932,932,2019-02-08,31.9,0.0
933,933,2019-02-08,58.5,0.0
934,934,2019-02-08,62.9,0.0
935,935,2019-02-08,60.1,0.0
936,936,2019-02-09,63.9,0.0
937,937,2019-02-09,54.2,0.0
938,938,2019-02-09,36.3,0.0
939,939,2019-02-09,23.2,0.0
940,940,2019-02-09,39.8,0.0
941,941,2019-02-09,27.750512214250268,0.0
942,942,2019-02-09,53.0,0.0
943,943,2019-02-09,62.8,0.0
944,944,2019-02-09,67.9,0.0
945,945,2019-02-09,56.2,0.0
946,946,2019-02-09,59.9,0.0
947,947,2019-02-09,42.3,0.0
948,948,2019-02-09,40.0,0.0
949,949,2019-02-09,43.9,0.0
950,950,2019-02-09,32.2,0.0
951,951,2019-02-09,60.5,0.0
952,952,2019-02-09,50.2,0.0
953,953,2019-02-09,44.1,0.0
954,954,2019-02-09,34.2,0.0
955,955,2019-02-09,31.1,0.0
956,956,2019-02-09,51.6,0.0
957,957,2019-02-09,38.2,0.0
958,958,2019-02-09,52.7,0.0
959,959,2019-02-09,50.1,0.0
960,960,2019-02-10,48.0,0.0
961,961,2019-02-10,31.3,0.0
962,962,2019-02-10,30.0,0.0
963,963,2019-02-10,32.0,0.0
964,964,2019-02-10,30.0,0.0
965,965,2019-02-10,43.8,0.0
966,966,2019-02-10,41.1,0.0
967,967,2019-02-10,48.9,0.0
968,968,2019-02-10,58.8,0.0
969,969,2019-02-10,70.8,0.0
970,970,2019-02-10,57.2,0.0
971,971,2019-02-10,26.5,0.0
972,972,2019-02-10,16.2,0.0
973,973,2019-02-10,25.8,0.0
974,974,2019-02-10,40.7,0.0
975,975,2019-02-10,53.8,0.0
976,976,2019-02-10,51.1,0.0
977,977,2019-02-10,38.2,0.0
978,978,2019-02-10,27.2,0.0
979,979,2019-02-10,29.9,0.0
980,980,2019-02-10,30.0,0.0
981,981,2019-02-10,132.5026543399859,1.0
982,982,2019-02-10,43.7,0.0
983,983,2019-02-10,50.9,0.0
984,984,2019-02-11,33.3,0.0
985,985,2019-02-11,34.0,0.0
986,986,2019-02-11,37.9,0.0
987,987,2019-02-11,41.9,0.0
988,988,2019-02-11,24.3,0.0
989,989,2019-02-11,40.7,0.0
990,990,2019-02-11,65.6,0.0
991,991,2019-02-11,68.0,0.0
992,992,2019-02-11,75.9,0.0
993,993,2019-02-11,92.7,0.0
994,994,2019-02-11,36.0,0.0
995,995,2019-02-11,32.1,0.0
996,996,2019-02-11,34.0,0.0
997,997,2019-02-11,39.9,0.0
998,998,2019-02-11,39.0,0.0
999,999,2019-02-11,39.0,0.0
1000,1000,2019-02-11,50.8,0.0
1001,1001,2019-02-11,42.2,0.0
1002,1002,2019-02-11,42.0,0.0
1003,1003,2019-02-11,42.0,0.0
1004,1004,2019-02-11,39.1,0.0
1005,1005,2019-02-11,56.7,0.0
1006,1006,2019-02-11,48.2,0.0
1007,1007,2019-02-11,46.0,0.0
1008,1008,2019-02-12,53.9,0.0
1009,1009,2019-02-12,43.2,0.0
1010,1010,2019-02-12,45.0,0.0
1011,1011,2019-02-12,40.1,0.0
1012,1012,2019-02-12,32.1,0.0
1013,1013,2019-02-12,37.9,0.0
1014,1014,2019-02-12,52.7,0.0
1015,1015,2019-02-12,84.5,0.0
1016,1016,2019-02-12,84.0,0.0
1017,1017,2019-02-12,90.9,0.0
1018,1018,2019-02-12,88.1,0.0
1019,1019,2019-02-12,71.3,0.0
1020,1020,2019-02-12,38.6,0.0
1021,1021,2019-02-12,37.0,0.0
1022,1022,2019-02-12,48.8,0.0
1023,1023,2019-02-12,40.2,0.0
1024,1024,2019-02-12,42.9,0.0
1025,1025,2019-02-12,70.5,0.0
1026,1026,2019-02-12,42.5,0.0
1027,1027,2019-02-12,43.0,0.0
1028,1028,2019-02-12,48.9,0.0
1029,1029,2019-02-12,52.9,0.0
1030,1030,2019-02-12,51.0,0.0
1031,1031,2019-02-12,54.9,0.0
1032,1032,2019-02-13,47.1,0.0
1033,1033,2019-02-13,36.2,0.0
1034,1034,2019-02-13,25.2,0.0
1035,1035,2019-02-13,37.8,0.0
1036,1036,2019-02-13,31.1,0.0
1037,1037,2019-02-13,45.7,0.0
1038,1038,2019-02-13,68.6,0.0
1039,1039,2019-02-13,82.8,0.0
1040,1040,2019-02-13,78.1,0.0
1041,1041,2019-02-13,44.6,0.0
1042,1042,2019-02-13,36.1,0.0
1043,1043,2019-02-13,35.0,0.0
1044,1044,2019-02-13,33.0,0.0
1045,1045,2019-02-13,36.9,0.0
1046,1046,2019-02-13,24.91121458981374,0.0
1047,1047,2019-02-13,41.0,0.0
1048,1048,2019-02-13,60.7,0.0
1049,1049,2019-02-13,43.3,0.0
1050,1050,2019-02-13,47.9,0.0
1051,1051,2019-02-13,45.1,0.0
1052,1052,2019-02-13,51.9,0.0
1053,1053,2019-02-13,50.0,0.0
1054,1054,2019-02-13,39.2,0.0
1055,1055,2019-02-13,62.6,0.0
1056,1056,2019-02-14,47.3,0.0
1057,1057,2019-02-14,38.2,0.0
1058,1058,2019-02-14,48.8,0.0
1059,1059,2019-02-14,40.2,0.0
1060,1060,2019-02-14,37.1,0.0
1061,1061,2019-02-14,187.2,1.0
1062,1062,2019-02-14,80.9,0.0
1063,1063,2019-02-14,73.1,0.0
1064,1064,2019-02-14,124.1,0.0
1065,1065,2019-02-14,95.5,0.0
1066,1066,2019-02-14,56.7,0.0
1067,1067,2019-02-14,48.1,0.0
1068,1068,2019-02-14,55.9,0.0
1069,1069,2019-02-14,63.9,0.0
1070,1070,2019-02-14,81.7,0.0
1071,1071,2019-02-14,79.1,0.0
1072,1072,2019-02-14,61.3,0.0
1073,1073,2019-02-14,52.2,0.0
1074,1074,2019-02-14,45.1,0.0
1075,1075,2019-02-14,47.9,0.0
1076,1076,2019-02-14,44.1,0.0
1077,1077,2019-02-14,57.8,0.0
1078,1078,2019-02-14,73.7,0.0
1079,1079,2019-02-14,64.2,0.0
1080,1080,2019-02-15,71.9,0.0
1081,1081,2019-02-15,63.2,0.0
1082,1082,2019-02-15,53.2,0.0
1083,1083,2019-02-15,39.2,0.0
1084,1084,2019-02-15,49.8,0.0
1085,1085,2019-02-15,52.0,0.0
1086,1086,2019-02-15,92.3,0.0
1087,1087,2019-02-15,147.1,0.0
1088,1088,2019-02-15,171.6,0.0
1089,1089,2019-02-15,117.9,0.0
1090,1090,2019-02-15,91.4,0.0
1091,1091,2019-02-15,60.5,0.0
1092,1092,2019-02-15,57.1,0.0
1093,1093,2019-02-15,39.3,0.0
1094,1094,2019-02-15,27.2,0.0
1095,1095,2019-02-15,63.4,0.0
1096,1096,2019-02-15,53.2,0.0
1097,1097,2019-02-15,39.2,0.0
1098,1098,2019-02-15,76.4,0.0
1099,1099,2019-02-15,46.5,0.0
1100,1100,2019-02-15,44.0,0.0
1101,1101,2019-02-15,66.6,0.0
1102,1102,2019-02-15,55.2,0.0
1103,1103,2019-02-15,55.0,0.0
1104,1104,2019-02-16,59.9,0.0
1105,1105,2019-02-16,48.2,0.0
1106,1106,2019-02-16,30.3,0.0
1107,1107,2019-02-16,31.0,0.0
1108,1108,2019-02-16,32.0,0.0
1109,1109,2019-02-16,44.8,0.0
1110,1110,2019-02-16,50.9,0.0
1111,1111,2019-02-16,61.8,0.0
1112,1112,2019-02-16,58.1,0.0
1113,1113,2019-02-16,48.2,0.0
1114,1114,2019-02-16,30.3,0.0
1115,1115,2019-02-16,34.9,0.0
1116,1116,2019-02-16,50.7,0.0
1117,1117,2019-02-16,53.0,0.0
1118,1118,2019-02-16,58.9,0.0
1119,1119,2019-02-16,45.2,0.0
1120,1120,2019-02-16,35.2,0.0
1121,1121,2019-02-16,37.9,0.0
1122,1122,2019-02-16,29.2,0.0
1123,1123,2019-02-16,53.6,0.0
1124,1124,2019-02-16,26.5,0.0
1125,1125,2019-02-16,35.8,0.0
1126,1126,2019-02-16,27.2,0.0
1127,1127,2019-02-16,36.8,0.0
1128,1128,2019-02-17,30.1,0.0
1129,1129,2019-02-17,33.9,0.0
1130,1130,2019-02-17,20.2,0.0
1131,1131,2019-02-17,21.0,0.0
1132,1132,2019-02-17,24.9,0.0
1133,1133,2019-02-17,29.9,0.0
1134,1134,2019-02-17,30.0,0.0
1135,1135,2019-02-17,33.9,0.0
1136,1136,2019-02-17,41.9,0.0
1137,1137,2019-02-17,34.1,0.0
1138,1138,2019-02-17,35.0,0.0
1139,1139,2019-02-17,30.1,0.0
1140,1140,2019-02-17,35.9,0.0
1141,1141,2019-02-17,47.8,0.0
1142,1142,2019-02-17,57.8,0.0
1143,1143,2019-02-17,38.3,0.0
1144,1144,2019-02-17,40.0,0.0
1145,1145,2019-02-17,26.2,0.0
1146,1146,2019-02-17,18.1,0.0
1147,1147,2019-02-17,27.8,0.0
1148,1148,2019-02-17,24.1,0.0
1149,1149,2019-02-17,24.0,0.0
1150,1150,2019-02-17,38.7,0.0
1151,1151,2019-02-17,36.1,0.0
1152,1152,2019-02-18,54.7,0.0
1153,1153,2019-02-18,45.2,0.0
1154,1154,2019-02-18,50.9,0.0
1155,1155,2019-02-18,35.3,0.0
1156,1156,2019-02-18,29.1,0.0
1157,1157,2019-02-18,40.8,0.0
1158,1158,2019-02-18,44.9,0.0
1159,1159,2019-02-18,50.9,0.0
1160,1160,2019-02-18,44.1,0.0
1161,1161,2019-02-18,43.0,0.0
1162,1162,2019-02-18,77.4,0.0
1163,1163,2019-02-18,45.6,0.0
1164,1164,2019-02-18,54.8,0.0
1165,1165,2019-02-18,57.0,0.0
1166,1166,2019-02-18,44.2,0.0
1167,1167,2019-02-18,44.0,0.0
1168,1168,2019-02-18,36.1,0.0
1169,1169,2019-02-18,16.3,0.0
1170,1170,2019-02-18,19.9,0.0
1171,1171,2019-02-18,20.0,0.0
1172,1172,2019-02-18,19.0,0.0
1173,1173,2019-02-18,26.9,0.0
1174,1174,2019-02-18,57.5,0.0
1175,1175,2019-02-18,38.3,0.0
1176,1176,2019-02-19,44.9,0.0
1177,1177,2019-02-19,46.0,0.0
1178,1178,2019-02-19,32.2,0.0
1179,1179,2019-02-19,19.2,0.0
1180,1180,2019-02-19,25.9,0.0
1181,1181,2019-02-19,22.1,0.0
1182,1182,2019-02-19,56.4,0.0
1183,1183,2019-02-19,167.2,1.0
1184,1184,2019-02-19,55.0,0.0
1185,1185,2019-02-19,42.2,0.0
1186,1186,2019-02-19,52.8,0.0
1187,1187,2019-02-19,39.2,0.0
1188,1188,2019-02-19,42.9,0.0
1189,1189,2019-02-19,31.2,0.0
1190,1190,2019-02-19,58.5,0.0
1191,1191,2019-02-19,37.4,0.0
1192,1192,2019-02-19,41.9,0.0
1193,1193,2019-02-19,41.0,0.0
1194,1194,2019-02-19,39.0,0.0
1195,1195,2019-02-19,44.9,0.0
1196,1196,2019-02-19,38.1,0.0
1197,1197,2019-02-19,27.2,0.0
1198,1198,2019-02-19,51.6,0.0
1199,1199,2019-02-19,81.0487754998468,1.0
1200,1200,2019-02-20,56.9,0.0
1201,1201,2019-02-20,49.1,0.0
1202,1202,2019-02-20,37.2,0.0
1203,1203,2019-02-20,42.9,0.0
1204,1204,2019-02-20,32.2,0.0
1205,1205,2019-02-20,41.8,0.0
1206,1206,2019-02-20,93.1,0.0
1207,1207,2019-02-20,48.8,0.0
1208,1208,2019-02-20,67.7,0.0
1209,1209,2019-02-20,49.3,0.0
1210,1210,2019-02-20,71.6,0.0
1211,1211,2019-02-20,47.4,0.0
1212,1212,2019-02-20,36.2,0.0
1213,1213,2019-02-20,46.8,0.0
1214,1214,2019-02-20,33.55718453830608,0.0
1215,1215,2019-02-20,23.0,0.0
1216,1216,2019-02-20,45.6,0.0
1217,1217,2019-02-20,42.1,0.0
1218,1218,2019-02-20,40.0,0.0
1219,1219,2019-02-20,52.8,0.0
1220,1220,2019-02-20,55.9,0.0
1221,1221,2019-02-20,49.1,0.0
1222,1222,2019-02-20,59.8,0.0
1223,1223,2019-02-20,60.0,0.0
1224,1224,2019-02-21,57.1,0.0
1225,1225,2019-02-21,38.3,0.0
1226,1226,2019-02-21,33.1,0.0
1227,1227,2019-02-21,36.9,0.0
1228,1228,2019-02-21,36.0,0.0
1229,1229,2019-02-21,45.8,0.0
1230,1230,2019-02-21,62.7,0.0
1231,1231,2019-02-21,65.0,0.0
1232,1232,2019-02-21,60.1,0.0
1233,1233,2019-02-21,59.0,0.0
1234,1234,2019-02-21,28.240569188394808,0.0
1235,1235,2019-02-21,34.814603827249684,0.0
1236,1236,2019-02-21,29.525911556860233,0.0
1237,1237,2019-02-21,29.581425877753343,0.0
1238,1238,2019-02-21,58.0,0.0
1239,1239,2019-02-21,38.3,0.0
1240,1240,2019-02-21,39.0,0.0
1241,1241,2019-02-21,55.7,0.0
1242,1242,2019-02-21,35.4,0.0
1243,1243,2019-02-21,40.9,0.0
1244,1244,2019-02-21,42.0,0.0
1245,1245,2019-02-21,50.8,0.0
1246,1246,2019-02-21,57.9,0.0
1247,1247,2019-02-21,44.2,0.0
1248,1248,2019-02-22,42.0,0.0
1249,1249,2019-02-22,45.9,0.0
1250,1250,2019-02-22,37.2,0.0
1251,1251,2019-02-22,32.1,0.0
1252,1252,2019-02-22,44.8,0.0
1253,1253,2019-02-22,49.9,0.0
1254,1254,2019-02-22,79.5,0.0
1255,1255,2019-02-22,101.6,0.0
1256,1256,2019-02-22,121.7,0.0
1257,1257,2019-02-22,58.1,0.0
1258,1258,2019-02-22,41.3,0.0
1259,1259,2019-02-22,39.0,0.0
1260,1260,2019-02-22,43.9,0.0
1261,1261,2019-02-22,50.9,0.0
1262,1262,2019-02-22,38.2,0.0
1263,1263,2019-02-22,36.0,0.0
1264,1264,2019-02-22,60.6,0.0
1265,1265,2019-02-22,84.6,0.0
1266,1266,2019-02-22,29.9,0.0
1267,1267,2019-02-22,27.0,0.0
1268,1268,2019-02-22,49.6,0.0
1269,1269,2019-02-22,48.0,0.0
1270,1270,2019-02-22,48.0,0.0
1271,1271,2019-02-22,50.9,0.0
1272,1272,2019-02-23,47.1,0.0
1273,1273,2019-02-23,38.2,0.0
1274,1274,2019-02-23,52.7,0.0
1275,1275,2019-02-23,37.3,0.0
1276,1276,2019-02-23,54.7,0.0
1277,1277,2019-02-23,58.9,0.0
1278,1278,2019-02-23,70.8,0.0
1279,1279,2019-02-23,66.1,0.0
1280,1280,2019-02-23,67.0,0.0
1281,1281,2019-02-23,49.3,0.0
1282,1282,2019-02-23,53.9,0.0
1283,1283,2019-02-23,31.4,0.0
1284,1284,2019-02-23,47.7,0.0
1285,1285,2019-02-23,30.3,0.0
1286,1286,2019-02-23,61.5,0.0
1287,1287,2019-02-23,55.1,0.0
1288,1288,2019-02-23,71.7,0.0
1289,1289,2019-02-23,45.5,0.0
1290,1290,2019-02-23,47.9,0.0
1291,1291,2019-02-23,61.8,0.0
1292,1292,2019-02-23,62.0,0.0
1293,1293,2019-02-23,55.1,0.0
1294,1294,2019-02-23,58.6,0.0
1295,1295,2019-02-23,43.2,0.0
1296,1296,2019-02-24,37.59901999126856,0.0
1297,1297,2019-02-24,40.27584105461781,0.0
1298,1298,2019-02-24,46.9,0.0
1299,1299,2019-02-24,44.1,0.0
1300,1300,2019-02-24,32.2,0.0
1301,1301,2019-02-24,202.4724977931578,1.0
1302,1302,2019-02-24,38.0,0.0
1303,1303,2019-02-24,33.371391339932416,0.0
1304,1304,2019-02-24,29.775803588423862,0.0
1305,1305,2019-02-24,25.1,0.0
1306,1306,2019-02-24,64.3,0.0
1307,1307,2019-02-24,51.2,0.0
1308,1308,2019-02-24,41.2,0.0
1309,1309,2019-02-24,36.1,0.0
1310,1310,2019-02-24,40.9,0.0
1311,1311,2019-02-24,53.8,0.0
1312,1312,2019-02-24,47.1,0.0
1313,1313,2019-02-24,44.1,0.0
1314,1314,2019-02-24,36.1,0.0
1315,1315,2019-02-24,23.2,0.0
1316,1316,2019-02-24,31.8,0.0
1317,1317,2019-02-24,15.3,0.0
1318,1318,2019-02-24,188.02260597193745,1.0
1319,1319,2019-02-24,25.0,0.0
1320,1320,2019-02-25,27.8,0.0
1321,1321,2019-02-25,31.25924295117728,0.0
1322,1322,2019-02-25,21.5,0.0
1323,1323,2019-02-25,20.9,0.0
1324,1324,2019-02-25,24.6,0.0
1325,1325,2019-02-25,32.8,0.0
1326,1326,2019-02-25,43.9,0.0
1327,1327,2019-02-25,62.5,0.0
1328,1328,2019-02-25,59.1,0.0
1329,1329,2019-02-25,68.8,0.0
1330,1330,2019-02-25,68.0,0.0
1331,1331,2019-02-25,44.4,0.0
1332,1332,2019-02-25,37.1,0.0
1333,1333,2019-02-25,45.8,0.0
1334,1334,2019-02-25,57.8,0.0
1335,1335,2019-02-25,56.0,0.0
1336,1336,2019-02-25,58.0,0.0
1337,1337,2019-02-25,49.2,0.0
1338,1338,2019-02-25,50.0,0.0
1339,1339,2019-02-25,43.1,0.0
1340,1340,2019-02-25,72.5,0.0
1341,1341,2019-02-25,70.1,0.0
1342,1342,2019-02-25,60.2,0.0
1343,1343,2019-02-25,60.0,0.0
1344,1344,2019-02-26,66.9,0.0
1345,1345,2019-02-26,49.3,0.0
1346,1346,2019-02-26,47.0,0.0
1347,1347,2019-02-26,52.9,0.0
1348,1348,2019-02-26,48.1,0.0
1349,1349,2019-02-26,52.9,0.0
1350,1350,2019-02-26,64.8,0.0
1351,1351,2019-02-26,89.6,0.0
1352,1352,2019-02-26,71.3,0.0
1353,1353,2019-02-26,82.8,0.0
1354,1354,2019-02-26,59.4,0.0
1355,1355,2019-02-26,68.8,0.0
1356,1356,2019-02-26,72.9,0.0
1357,1357,2019-02-26,61.2,0.0
1358,1358,2019-02-26,74.8,0.0
1359,1359,2019-02-26,69.1,0.0
1360,1360,2019-02-26,59.2,0.0
1361,1361,2019-02-26,62.9,0.0
1362,1362,2019-02-26,61.0,0.0
1363,1363,2019-02-26,60.0,0.0
1364,1364,2019-02-26,64.9,0.0
1365,1365,2019-02-26,70.9,0.0
1366,1366,2019-02-26,68.1,0.0
1367,1367,2019-02-26,63.1,0.0
1368,1368,2019-02-27,57.1,0.0
1369,1369,2019-02-27,48.2,0.0
1370,1370,2019-02-27,48.0,0.0
1371,1371,2019-02-27,46.0,0.0
1372,1372,2019-02-27,48.0,0.0
1373,1373,2019-02-27,54.9,0.0
1374,1374,2019-02-27,56.0,0.0
1375,1375,2019-02-27,59.9,0.0
1376,1376,2019-02-27,59.0,0.0
1377,1377,2019-02-27,66.9,0.0
1378,1378,2019-02-27,42.4,0.0
1379,1379,2019-02-27,34.1,0.0
1380,1380,2019-02-27,37.9,0.0
1381,1381,2019-02-27,52.8,0.0
1382,1382,2019-02-27,62.8,0.0
1383,1383,2019-02-27,71.8,0.0
1384,1384,2019-02-27,72.0,0.0
1385,1385,2019-02-27,64.1,0.0
1386,1386,2019-02-27,58.1,0.0
1387,1387,2019-02-27,56.0,0.0
1388,1388,2019-02-27,62.9,0.0
1389,1389,2019-02-27,61.0,0.0
1390,1390,2019-02-27,67.9,0.0
1391,1391,2019-02-27,77.8,0.0
